essay_id_num,Student_ID,course_discipline,Upload_survey_Q1,Upload_survey_Q2,Upload_survey_Q3,Upload_survey_Q4,Upload_survey_Q5,Ufeat_system_4_NonGen_Fr1000_words,Ufeat_system_4_NonGen_prop_sent,Ufeat_verb_metaphor_raw_count,Ufeat_proportion_verb_metaphor,Ufeat_log_1000_proportion_verb_metaphor,Ufeat_uv_ArgNar,Ufeat_uv_ArgNarGeneralPronouns,Ufeat_uv_General,Ufeat_uv_Pronouns,Ufeat_avgPosETSL,Ufeat_avgNegETSL,Ufeat_avgSaturationETSL,Ufeat_avgPosVADER,Ufeat_avgNegVADER,Ufeat_avgSaturationVADER,Ufeat_max_lsa5,Ufeat_VocabularyRichness3,Ufeat_COLPREP,Ufeat_DIS_COH,Ufeat_GRAMMATICALITY,Ufeat_GUMS101,Ufeat_GUMS102,Ufeat_GUMS103,Ufeat_GUMS104,Ufeat_GUMS105,Ufeat_GUMS106,Ufeat_GUMS107,Ufeat_GUMS108,Ufeat_GUMS109,Ufeat_GUMS201,Ufeat_GUMS202,Ufeat_GUMS203,Ufeat_GUMS204,Ufeat_GUMS205,Ufeat_GUMS206,Ufeat_GUMS207,Ufeat_GUMS208,Ufeat_GUMS209,Ufeat_GUMS210,Ufeat_GUMS301,Ufeat_GUMS302,Ufeat_GUMS303,Ufeat_GUMS304,Ufeat_GUMS305,Ufeat_GUMS306,Ufeat_GUMS307,Ufeat_GUMS308,Ufeat_GUMS309,Ufeat_GUMS310,Ufeat_GUMS311,Ufeat_GUMS312,Ufeat_GUMS401,Ufeat_GUMS402,Ufeat_GUMS403,Ufeat_GUMS404,Ufeat_GUMS405,Ufeat_GUMS406,Ufeat_GUMS501,Ufeat_GUMS502,Ufeat_GUMS503,Ufeat_GUMS504,Ufeat_GUMS505,Ufeat_GUMS506,Ufeat_LOGDTA,Ufeat_LOGDTU,Ufeat_SVF,Ufeat_WORDLN_2,Ufeat_k,Ufeat_m,Ufeat_m_minus_k,Ufeat_m_minus_k_over_n,Ufeat_sentences_between_m_and_k,Ufeat_paragraphs_between_m_and_k,Ufeat_TopicDev_largestElabTopic_4.5,Ufeat_TopicDev_largestElabTopic_4.5_logFr1000,Ufeat_Sources,Ufeat_Sources_norm,Ufeat_claims,Ufeat_claims_agnostic,Ufeat_claims_agnostic_norm,Ufeat_claims_boost,Ufeat_claims_boost_norm,Ufeat_claims_hedge,Ufeat_claims_hedge_norm,Ufeat_claims_norm,Ufeat_complex_clauses,Ufeat_complex_clauses_norm,Ufeat_contractions,Ufeat_contractions_norm,Ufeat_gum_errors,Ufeat_gum_errors_norm,Ufeat_pronouns,Ufeat_pronouns_norm,Ufeat_section_and_citation_headers,Ufeat_section_and_citation_headers_norm,Ufeat_sentence_count,Ufeat_sentence_count_norm,Ufeat_transition_terms,Ufeat_transition_terms_norm,Ufeat_typestokens,Ufeat_unnecessary_words,Ufeat_unnecessary_words_norm,Ufeat_verb_choice,Ufeat_verb_choice_norm,Ufeat_word_count,GenreAnnotation_External_Sources_Required,GenreAnnotation_Source_Use,GenreAnnotation_Genre_Classification_Bin,GenreAnnotation_Writing_Aim,GenreAnnotation_Annotator,GenreAnnotation_Version
WS0639_U3,WS0639,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.704815982,0.855072464,19,0.188118812,5.242375452,3.301278226,0.928368123,3.179496348,0.641946704,0.092706752,0.039904661,0.132611414,0.013410064,-0.013115632,0.026525696,0.99999,0.552329246,0.659102814,-0.568229659,2.888224728,14.99279691,3.117711847,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,15,0,2,0,2,0,0,0,0,4,138.8776018,0,0,19,0,5,0,4,61,0,4,0,4.526126979,2.302585093,4.255355658,5.29978355,6,938,932,0.860572484,64,10,10,1.010028877,0,0,25,12,0.011080332,4,0.003693444,9,0.008310249,0.023084026,17,0.015697138,0,0,34,0.031394275,64,0.059095106,1,0.000923361,79,0.072945522,21,0.019390582,0.339796861,3,0.002770083,0,0,1083,Yes,,1,Persuade,Annotator2,Possible Duplicate
WS0639_U4,WS0639,English,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.406304181,0.612903226,1,0.020408163,3.06377231,2.748059795,0.95730206,2.221541567,1.000904149,0.103807932,0.014234075,0.118042007,0.016309524,0,0.016309524,0.85954,0.419130122,0.555879902,0.1014289,2.833853344,5.070032743,0.838435635,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,50.25606971,0,0,0,0,0,0,4,21,3,3,0,3.526360525,2.48490665,3.725357156,5.352941176,3,410,407,0.860465116,34,6,16,1.541911558,0,0,16,9,0.019027484,5,0.010570825,2,0.00422833,0.033826638,11,0.023255814,1,0.002114165,6,0.012684989,18,0.038054968,1,0.002114165,37,0.078224101,8,0.016913319,0.43551797,1,0.002114165,1,0.002114165,473,Yes,,2,Inform/Explore,Annotator2,
WS0639_U5,WS0639,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.143093542,0.464285714,3,0.055555556,4.035223439,2.842525617,2.037192661,3.167892182,1.888167077,0.107310903,0.046917563,0.154228466,0.020322581,-0.008010753,0.028333333,0.98819,0.237424193,0.6339506,-0.113521642,2.909257269,2.082778093,0.775122654,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,39.39040526,0,0,0,0,0,1,3,13,5,6,0,3.940502477,2.197224577,3.714160732,4.650107991,2,462,460,0.882917466,28,4,5,1.025180024,0,0,20,11,0.021113244,5,0.009596929,4,0.007677543,0.038387716,10,0.019193858,0,0,6,0.011516315,20,0.038387716,0,0,32,0.061420345,9,0.017274472,0.387715931,4,0.007677543,2,0.003838772,521,Yes,,2,Inform/Explore,Annotator2,
WS0639_U6,WS0639,English,No one helped me,A little,1,1,I completed the assignment on a laptop or desktop computer.,6.314147139,0.615384615,1,0.029411765,3.41482953,2.506625098,1.068104229,3.020749574,0.959353379,0.128533201,0.033838384,0.162371585,0.015625,-0.0046875,0.0203125,0.79316,0.196690497,0.722520833,-0.753765472,3.242211602,0.932560833,0.588363677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34.46893072,0,0,0,0,0,2,1,10,0,0,0,4.094344562,1.386294361,3.479424904,4.375,119,259,140,0.532319392,7,1,4,1.209759584,0,0,13,9,0.034220532,2,0.007604563,2,0.007604563,0.049429658,10,0.038022814,0,0,3,0.011406844,4,0.015209125,0,0,14,0.053231939,15,0.057034221,0.505703422,0,0,0,0,263,No,,1,Persuade,Annotator2,
WS0640_U1,WS0640,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.7874947,0.901234568,19,0.166666667,5.121977881,3.246332146,1.095462882,3.109470922,1.012440008,0.077060463,0.030744781,0.107805244,0.016298768,-0.012731006,0.029029774,1,0.491040751,0.500391201,-0.059523547,2.669078084,24.40808818,3.192613108,0,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,11,0,11,0,7,0,3,0,0,0,0,1,150.7410109,0,0,33,1,2,0,4,75,0,2,0,4.576770711,2.302585093,3.817980827,5.41255144,117,301,184,0.16069869,24,0,10,0.988274586,0,0,16,14,0.012227074,0,0,2,0.001746725,0.013973799,9,0.007860262,0,0,31,0.027074236,55,0.048034934,1,0.000873362,94,0.08209607,15,0.013100437,0.398253275,2,0.001746725,0,0,1145,Yes,,1,Persuade,Annotator2,
WS0640_U2,WS0640,English,No one helped me,Somewhat,0,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.652136959,0.75,25,0.213675214,5.369126252,3.107857318,1.92930868,3.149869883,1.649173726,0.133577204,0.045568441,0.179145645,0.020608466,-0.011455026,0.032063492,0.85901,0.549747852,0.5973878,-0.691838108,2.782906795,3.438173933,2.419829056,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,112.2960222,0,0,0,0,0,2,4,36,0,2,0,4.257248033,2.564949357,4.379311723,5.234204793,20,946,926,0.904296875,41,0,15,1.19447098,0,0,43,29,0.028320313,6,0.005859375,8,0.0078125,0.041992188,19,0.018554688,0,0,9,0.008789063,37,0.036132813,0,0,49,0.047851563,31,0.030273438,0.411132813,1,0.000976563,4,0.00390625,1024,No,,1,Persuade,Annotator2,
WS0641_U1,WS0641,English,A teacher,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.593272819,0.756097561,9,0.195652174,5.281436554,2.658855736,2.335095931,2.973311882,1.847515574,0.102854792,0.012383603,0.115238395,0.019927536,-0.006099034,0.02602657,0.86101,0.254840012,0.518417707,0.048522607,2.836717604,9.620696613,0.999835029,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,3,0,6,0,3,0,3,0,0,0,1,0,47.74491386,0,0,10,0,1,0,3,34,0,4,0,3.823798772,2.197224577,3.930547264,4.995145631,248,300,52,0.108333333,4,0,3,0.860338007,0,0,19,17,0.035416667,0,0,2,0.004166667,0.039583333,5,0.010416667,0,0,30,0.0625,43,0.089583333,1,0.002083333,48,0.1,8,0.016666667,0.441666667,2,0.004166667,1,0.002083333,480,Yes,,2,Inform/Explore,Annotator2,
WS0641_U2,WS0641,English,"A parent, brother, sister or other relative",Not at all,1,1,I completed the assignment on a laptop or desktop computer.,6.474746512,0.625,14,0.21875,5.392490537,2.893536118,3.061364482,3.053460478,3.023381765,0.150082758,0.037019648,0.187102406,0.022186933,-0.005036298,0.02722323,0.91352,0.429411729,0.663138235,0.41302904,2.935764741,1.684007247,0.584340636,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,72.50668109,0,0,0,0,0,0,2,15,3,4,0,4.507189778,1.791759469,4.122865137,4.9375,1,502,501,0.844856661,26,3,16,1.44687022,0,0,28,18,0.030354132,5,0.008431703,5,0.008431703,0.047217538,8,0.013490725,1,0.001686341,8,0.013490725,17,0.028667791,0,0,27,0.045531197,15,0.02529511,0.404721754,1,0.001686341,1,0.001686341,593,No,,1,Persuade,Annotator2,
WS0641_U3,WS0641,English,No one helped me,Somewhat,0,1,I completed the assignment on a laptop or desktop computer.,6.302949915,0.533333333,3,0.096774194,4.582660673,3.230530073,1.148697789,3.021540018,1.409295211,0.102499232,0.047908113,0.150407345,0.016612903,-0.01233871,0.028951613,0.8362,-0.088577141,0.600951647,-0.054683285,2.818927281,1.822140541,0.383374616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39.48268016,0,0,0,0,1,2,0,11,0,1,1,4.123903364,1.609437912,3.852677891,4.307443366,313,325,12,0.036144578,0,0,2,0.846590462,0,0,14,8,0.024096386,1,0.003012048,5,0.015060241,0.042168675,5,0.015060241,0,0,4,0.012048193,7,0.021084337,0,0,16,0.048192771,13,0.039156627,0.46686747,1,0.003012048,1,0.003012048,332,Yes,,2,Inform/Explore,Annotator2,
WS0642_U1,WS0642,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.397889646,0.696969697,7,0.184210526,5.221493158,2.083481674,0.924652001,2.738473394,0.811944354,0.107021599,0.046570581,0.15356767,0.017401961,-0.018259804,0.035661765,0.99999,0.576845412,0.412037037,-0.885857236,2.86720268,7.618498113,0.740637603,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,2,48.97288987,0,0,8,0,0,1,5,25,0,2,0,3.43893771,2.564949357,3.662551258,5.540740741,4,415,411,0.870762712,32,8,8,1.254043948,0,0,5,3,0.006355932,1,0.002118644,1,0.002118644,0.01059322,2,0.004237288,0,0,14,0.029661017,37,0.078389831,1,0.002118644,41,0.086864407,5,0.01059322,0.48940678,0,0,0,0,472,Yes,,1,Persuade,Annotator2,
WS0643_U1,WS0643,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.444109552,0.631578947,1,0.033333333,3.5361167,1.904669625,3.109961347,2.686012293,3.31263017,0.130430257,0.026902614,0.157332871,0.03120229,-0.002290076,0.033492366,0.79331,0.174622409,0.563526705,0.274647713,2.957291994,1.127186115,0.395332892,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38.25386006,0,0,0,0,0,2,1,14,0,2,0,3.947390149,1.609437912,2.97705131,4.598455598,1,174,173,0.590443686,15,1,7,1.396038593,0,0,22,20,0.068259386,1,0.003412969,1,0.003412969,0.075085324,8,0.027303754,5,0.017064846,5,0.017064846,23,0.078498294,0,0,20,0.068259386,5,0.017064846,0.412969283,2,0.006825939,8,0.027303754,293,No,,1,Persuade,Annotator2,
WS0643_U2,WS0643,English,No one helped me,A lot,1,1,I completed the assignment on a laptop or desktop computer.,6.603506217,0.8,6,0.171428571,5.149983072,3.059268801,2.461038995,2.946663818,2.451455727,0.084001715,0.052446619,0.136448334,0.010765125,-0.014946619,0.025711744,0.84087,0.285377028,0.609963134,-0.18417038,2.911860584,0.976873535,0.413612881,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,34.54687303,0,0,0,0,0,1,0,14,0,0,0,4.941642423,0.693147181,4.368710999,4.628571429,97,308,211,0.661442006,10,0,6,1.296857672,0,0,16,11,0.034482759,1,0.003134796,4,0.012539185,0.05015674,12,0.037617555,4,0.012539185,6,0.018808777,20,0.062695925,0,0,15,0.047021944,11,0.034482759,0.536050157,1,0.003134796,1,0.003134796,319,Yes,,2,Inform/Explore,Annotator2,
WS0643_U3,WS0643,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.15401204,0.518518519,4,0.074074074,4.31847528,3.230385625,3.345592576,3.283676193,3.283051728,0.118903651,0.056396509,0.17530016,0.022464623,-0.014563679,0.037028302,0.737,0.226649212,0.680717949,-0.352075681,3.069651305,2.806215572,1.840155661,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,40.94617478,0,0,0,0,0,1,1,17,0,8,0,4.248495242,1.791759469,3.670312563,4.602380952,3,373,370,0.775681342,22,2,22,1.673219967,0,0,20,15,0.031446541,2,0.004192872,3,0.006289308,0.041928721,7,0.014675052,2,0.004192872,7,0.014675052,34,0.071278826,0,0,29,0.060796646,13,0.027253669,0.473794549,0,0,6,0.012578616,477,Yes,,2,Inform/Explore,Annotator2,
WS0643_U4,WS0643,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,5.201561698,0.166666667,1,0.142857143,4.968820744,1.844788896,3.089320051,2.18139948,3.329131784,0.111940299,0.017164179,0.129104478,0.033955224,0,0.033955224,0,0.026748459,0.832442786,-0.351496519,2.813370183,1.056104321,0.271183155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.951094501,0,0,0,0,0,1,0,4,0,1,0,2.818398258,1.386294361,2.420153338,4.179104478,0,0,0,0,0,0,0,0,0,0,4,3,0.041666667,0,0,1,0.013888889,0.055555556,1,0.013888889,0,0,1,0.013888889,10,0.138888889,0,0,7,0.097222222,3,0.041666667,0.680555556,0,0,0,0,72,Yes,,2,Inform/Explore,Annotator2,
WS0644_U1,WS0644,English,A teacher,Not at all,1,1,I completed the assignment on a laptop or desktop computer.,6.675696406,0.739130435,6,0.139534884,4.945455741,3.027260726,2.491289635,3.117955365,2.398070185,0.090276178,0.045132994,0.135409172,0.020076401,-0.018590832,0.038667233,0.90642,0.557933904,0.539172627,0.056766435,2.606547533,9.912578305,2.188916872,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,22,0,16,0,1,0,0,0,0,1,0,0,82.74129433,0,0,15,0,5,1,4,34,5,2,0,3.951243719,2.397895273,4.240674067,5.543706294,88,539,451,0.657434402,25,0,6,0.988842257,3,0.004373178,18,8,0.011661808,2,0.002915452,8,0.011661808,0.026239067,4,0.005830904,0,0,3,0.004373178,51,0.074344023,1,0.001457726,55,0.080174927,7,0.010204082,0.386297376,3,0.004373178,1,0.001457726,686,Yes,,1,Persuade,Annotator2,
WS0644_U2,WS0644,English,No one helped me,A little,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.07059262,0.4375,12,0.342857143,5.840226289,2.537658557,2.337292149,2.890899225,2.602297552,0.152295559,0.044536272,0.196831831,0.019008264,-0.003030303,0.022038567,0.89887,0.285824706,0.661251099,-0.162191624,3.057088678,1.321921896,0.389521849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,61.56216541,0,0,0,1,0,2,3,7,3,1,0,3.677706154,2.197224577,3.725209813,4.786516854,67,380,313,0.819371728,17,4,4,1.05960901,0,0,18,4,0.010471204,0,0,14,0.036649215,0.047120419,5,0.013089005,0,0,3,0.007853403,20,0.052356021,0,0,20,0.052356021,7,0.018324607,0.392670157,0,0,0,0,382,No,,1,Persuade,Annotator2,
WS0646_U1,WS0646,English,No one helped me,A lot,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.656025799,0.702702703,9,0.107142857,4.683453104,3.251413949,2.268681316,3.472130113,1.746640091,0.107416099,0.027512023,0.134928122,0.023439822,-0.009026746,0.032466568,0.84685,0.364158952,0.625866507,-0.408136459,2.8921575,3.545534944,1.56660318,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40.888381,0,0,0,0,4,2,3,30,0,2,0,3.939338816,2.564949357,4.479750196,4.664670659,103,748,645,0.853174603,33,0,18,1.394618429,0,0,27,21,0.027777778,3,0.003968254,3,0.003968254,0.035714286,14,0.018518519,1,0.001322751,9,0.011904762,35,0.046296296,0,0,41,0.054232804,18,0.023809524,0.466931217,0,0,4,0.005291005,756,No,,1,Persuade,Annotator2,
WS0646_U2,WS0646,English,No one helped me,A lot,1,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",5.754922371,0.25,5,0.098039216,4.59551589,3.132781824,3.427537452,3.309465361,3.558901981,0.1070034,0.04442963,0.151433029,0.029,-0.006833333,0.035833333,0.87571,0.179209841,0.72824359,-0.551850029,3.145473683,2.186185238,1.499188463,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,45.78038346,0,0,0,0,1,0,2,8,11,7,0,4.163337434,1.945910149,3.93462575,4.355555556,17,441,424,0.844621514,27,4,8,1.228817383,0,0,25,21,0.041832669,2,0.003984064,2,0.003984064,0.049800797,9,0.017928287,3,0.005976096,9,0.017928287,31,0.061752988,0,0,32,0.06374502,9,0.017928287,0.466135458,1,0.001992032,6,0.011952191,502,Yes,,2,Inform/Explore,Annotator2,
WS0647_U1,WS0647,English,"A parent, brother, sister or other relative",Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.595619781,0.6875,13,0.171052632,5.147800428,3.182161255,1.315274848,3.39284399,1.729349509,0.113306675,0.043609228,0.156915902,0.029296236,-0.015630115,0.04492635,0.72454,0.400579915,0.665220842,-0.774928023,2.799543487,4.679470324,2.2993485,0,0,1,0,0,0,1,1,4,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,56.41212577,0,0,0,0,2,3,4,24,0,1,0,4.104294893,2.302585093,4.125093922,5,41,573,532,0.778916545,24,5,8,1.104249097,0,0,17,13,0.019033675,2,0.002928258,2,0.002928258,0.02489019,9,0.01317716,2,0.002928258,10,0.014641288,57,0.083455344,1,0.001464129,39,0.057101025,8,0.011713031,0.452415813,0,0,1,0.001464129,683,Yes,,1,Persuade,Annotator2,
WS0647_U2,WS0647,English,"A parent, brother, sister or other relative",Somewhat,1,0,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.552153846,0.628571429,12,0.127659574,4.857169959,3.10181789,1.089131678,3.202939948,1.019188263,0.139936628,0.039025818,0.178962447,0.01998645,-0.006707317,0.026693767,0.88988,0.398069434,0.628612171,-0.805232301,2.922032042,2.668048462,1.121693211,0,0,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,60.08846829,0,0,0,0,2,2,5,26,0,2,0,3.890458828,2.708050201,4.157559171,4.722070845,8,796,788,0.977667494,39,0,18,1.36796139,0,0,41,30,0.037220844,3,0.003722084,8,0.009925558,0.050868486,18,0.022332506,0,0,12,0.014888337,27,0.033498759,0,0,42,0.052109181,14,0.017369727,0.431761787,1,0.001240695,3,0.003722084,806,No,,1,Persuade,Annotator2,
WS0648_U1,WS0648,English,,,#NULL!,#NULL!,,6.397889646,0.696969697,7,0.184210526,5.221493158,2.083481674,0.924652001,2.738473394,0.811944354,0.107021599,0.046570581,0.15356767,0.017401961,-0.018259804,0.035661765,0.99999,0.576845412,0.412037037,-0.885857236,2.86720268,7.618498113,0.740637603,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,2,48.97288987,0,0,8,0,0,1,5,25,0,2,0,3.43893771,2.564949357,3.662551258,5.540740741,4,415,411,0.870762712,32,8,8,1.254043948,0,0,5,3,0.006355932,1,0.002118644,1,0.002118644,0.01059322,2,0.004237288,0,0,14,0.029661017,37,0.078389831,1,0.002118644,41,0.086864407,5,0.01059322,0.48940678,0,0,0,0,472,Yes,,1,Persuade,Annotator2,
WS0649_U1,WS0649,English,"A parent, brother, sister or other relative",A little,0,1,I completed the assignment on a laptop or desktop computer.,6.397889646,0.696969697,7,0.184210526,5.221493158,2.083481674,0.924652001,2.738473394,0.811944354,0.107021599,0.046570581,0.15356767,0.017401961,-0.018259804,0.035661765,0.99999,0.576845412,0.412037037,-0.885857236,2.86720268,7.618498113,0.740637603,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,2,48.97288987,0,0,8,0,0,1,5,25,0,2,0,3.43893771,2.564949357,3.662551258,5.540740741,4,415,411,0.870762712,32,8,8,1.254043948,0,0,5,3,0.006355932,1,0.002118644,1,0.002118644,0.01059322,2,0.004237288,0,0,14,0.029661017,37,0.078389831,1,0.002118644,41,0.086864407,5,0.01059322,0.48940678,0,0,0,0,472,Yes,,1,Persuade,Annotator2,
WS0649_U2,WS0649,English,No one helped me,Not at all,0,1,"I handwrote the assignment first, then I typed it onto an electronic device (such as computer, tablet, or phone).",6.464957571,0.583333333,12,0.169014085,5.135881284,2.838048458,2.81833579,2.527521102,3.022787982,0.138074791,0.051988269,0.19006306,0.012056367,-0.011221294,0.023277662,0.85968,0.28617551,0.445709534,0.062241574,3.014820055,2.633443505,1.387046541,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,82.60935507,0,0,0,0,0,3,4,16,0,1,0,3.713572067,2.397895273,3.968384364,5.093126386,60,225,165,0.340206186,10,0,5,1.053434893,0,0,28,23,0.04742268,0,0,5,0.010309278,0.057731959,7,0.01443299,0,0,10,0.020618557,25,0.051546392,0,0,29,0.059793814,21,0.043298969,0.369072165,0,0,9,0.018556701,485,No,,1,Persuade,Annotator2,
WS0649_U3,WS0649,English,No one helped me,Not at all,0,0,I completed the assignment on a laptop or desktop computer.,6.766988986,0.8125,0,0,0,3.243697852,2.262860707,2.645514177,2.266769755,0.110352673,0.059897611,0.170250284,0.018174061,-0.011177474,0.029351536,0.93251,-0.041701392,0.603989451,0.324380702,3.041018277,0.941244656,0.704668599,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,42.50968507,0,0,0,0,0,1,0,15,0,0,0,4.987025428,0.693147181,4.057738987,4.372013652,174,208,34,0.104615385,4,0,3,1.009908289,0,0,30,22,0.067692308,2,0.006153846,6,0.018461538,0.092307692,9,0.027692308,0,0,7,0.021538462,17,0.052307692,0,0,16,0.049230769,7,0.021538462,0.406153846,1,0.003076923,2,0.006153846,325,Yes,,2,Inform/Explore,Annotator2,
WS0649_U4,WS0649,English,No one helped me,Not at all,0,1,I completed the assignment on a laptop or desktop computer.,6.77708382,0.857142857,0,0,0,2.779341759,1.160983713,3.002216074,1.058752912,0.093309524,0.036365079,0.129674603,0.012166667,0,0.012166667,0.84766,0.183243127,0.760190476,0.303239662,2.943786674,1.42518471,0.492856931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48.57815686,0,0,0,0,1,1,0,20,0,0,0,5.010635294,0.693147181,3.066515462,4.496666667,1,162,161,0.484939759,20,0,8,1.399611178,0,0,16,8,0.024096386,0,0,8,0.024096386,0.048192771,2,0.006024096,0,0,4,0.012048193,4,0.012048193,0,0,21,0.063253012,5,0.015060241,0.406626506,0,0,0,0,332,No,,2,Inform/Explore,Annotator2,
WS0650_U1,WS0650,English,No one helped me,A little,1,1,I completed the assignment on a laptop or desktop computer.,6.437317657,0.6,1,0.033333333,3.5361167,1.902843571,3.103394153,2.618076006,3.314406013,0.129442149,0.026698806,0.156140955,0.030965909,-0.002272727,0.033238636,0.79331,0.174959333,0.563230843,0.271397401,2.957291994,1.778396494,0.409242956,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38.36072094,0,0,0,0,0,2,1,15,0,2,0,3.772760938,1.791759469,3.003366581,4.61302682,3,176,173,0.586440678,15,0,7,1.39320328,0,0,22,20,0.06779661,1,0.003389831,1,0.003389831,0.074576271,8,0.027118644,5,0.016949153,5,0.016949153,23,0.077966102,0,0,22,0.074576271,5,0.016949153,0.416949153,2,0.006779661,8,0.027118644,295,No,,1,Persuade,Annotator2,
WS0650_U2,WS0650,English,No one helped me,Somewhat,0,1,I completed the assignment on a laptop or desktop computer.,6.655214039,0.684210526,5,0.104166667,4.655546393,3.230676305,3.362183071,3.01429572,3.369597047,0.112945527,0.05459994,0.167545467,0.015578818,-0.009482759,0.025061576,0.89631,0.175920083,0.642621662,-0.571899141,3.015810282,1.146385504,1.615953867,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.43599756,0,0,0,0,0,2,1,15,0,1,0,4.391976966,1.609437912,4.04628619,4.205445545,41,447,406,0.892307692,17,1,7,1.214436251,0,0,24,18,0.03956044,3,0.006593407,3,0.006593407,0.052747253,4,0.008791209,1,0.002197802,4,0.008791209,56,0.123076923,0,0,20,0.043956044,9,0.01978022,0.432967033,1,0.002197802,7,0.015384615,455,Yes,,2,Inform/Explore,Annotator2,
WS0650_U3,WS0650,English,No one helped me,Somewhat,1,1,I completed the assignment on a laptop or desktop computer.,6.169677262,0.363636364,4,0.142857143,4.968820744,3.080468866,2.90710023,3.007010563,3.065648432,0.105529914,0.047035573,0.152565487,0.02826087,-0.017193676,0.045454545,0.29051,0.293732909,0.52499628,-0.295221769,2.746162488,1.342092496,1.349309818,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.62883643,0,0,0,0,0,2,0,6,0,2,1,4.147095128,1.386294361,3.713534906,4.581027668,78,279,201,0.71024735,6,0,6,1.346380624,0,0,6,4,0.014134276,0,0,2,0.007067138,0.021201413,4,0.014134276,0,0,5,0.017667845,20,0.070671378,0,0,12,0.042402827,12,0.042402827,0.561837456,0,0,1,0.003533569,283,Yes,,2,Inform/Explore,Annotator2,
